transaction_id,date,customer_id,product_id,product_name,category,region,channel,payment_method,quantity,unit_price,discount_pct,net_unit_price,revenue,cogs,profit
TXN01669,2023-05-08,CUST0405,PROD011,Air Fryer 5L,Home & Kitchen,West,In-Store,Credit Card,2,89.99,0.13,78.29,156.58,86.25,70.33
TXN01393,2023-05-09,CUST0351,PROD027,Moisturizer SPF30,Beauty,North,Mobile App,Net Banking,4,29.99,0.14,25.79,103.16,56.53,46.63
TXN00979,2023-05-09,CUST0155,PROD005,USB-C Hub,Electronics,East,Online,Cash,2,49.99,0.08,45.99,91.98,53.81,38.17
TXN01608,2023-05-09,CUST0472,PROD005,USB-C Hub,Electronics,South,In-Store,Net Banking,1,49.99,0.24,37.99,37.99,19.69,18.3
TXN01947,2023-05-09,CUST0432,PROD015,Cutting Board,Home & Kitchen,South,In-Store,Net Banking,3,19.99,0.25,14.99,44.97,26.99,17.98
TXN01765,2023-05-09,CUST0041,PROD002,Wireless Earbuds,Electronics,Central,In-Store,Net Banking,1,89.99,0.15,76.49,76.49,42.88,33.61
TXN00166,2023-05-10,CUST0371,PROD003,Smart Watch,Electronics,Central,Online,UPI,1,249.99,0.14,214.99,214.99,113.37,101.62
TXN00084,2023-05-10,CUST0482,PROD019,Water Bottle,Sports,West,Online,Credit Card,4,24.99,0.09,22.74,90.96,58.5,32.46
TXN00520,2023-05-10,CUST0134,PROD018,Resistance Bands,Sports,Central,In-Store,Cash,1,19.99,0.04,19.19,19.19,11.14,8.05
TXN01635,2023-05-10,CUST0099,PROD025,ML for Beginners,Books,Central,In-Store,Cash,4,29.99,0.25,22.49,89.96,47.05,42.91
TXN01934,2023-05-11,CUST0299,PROD022,Python Crash Course,Books,South,In-Store,Cash,1,39.99,0.18,32.79,32.79,17.73,15.06
TXN00271,2023-05-12,CUST0391,PROD009,Winter Coat,Clothing,West,Mobile App,Net Banking,5,149.99,0.16,125.99,629.95,369.76,260.19
TXN00068,2023-05-12,CUST0393,PROD016,Yoga Mat,Sports,East,Online,Cash,5,34.99,0.24,26.59,132.95,72.19,60.76
TXN01321,2023-05-12,CUST0009,PROD027,Moisturizer SPF30,Beauty,East,Mobile App,Credit Card,1,29.99,0.24,22.79,22.79,14.78,8.01
TXN01432,2023-05-13,CUST0102,PROD006,Running Jacket,Clothing,Central,Mobile App,Net Banking,3,79.99,0.24,60.79,182.37,107.87,74.5
TXN00776,2023-05-13,CUST0322,PROD023,Business Analytics,Books,West,Mobile App,Credit Card,5,44.99,0.12,39.59,197.95,106.34,91.61
TXN00873,2023-05-13,CUST0447,PROD007,Slim Jeans,Clothing,North,In-Store,Cash,2,59.99,0.02,58.79,117.58,76.01,41.57
TXN01763,2023-05-14,CUST0246,PROD018,Resistance Bands,Sports,South,Online,Debit Card,3,19.99,0.06,18.79,56.37,29.5,26.87
TXN01260,2023-05-14,CUST0472,PROD029,Hair Dryer,Beauty,East,Mobile App,UPI,4,59.99,0.1,53.99,215.96,136.23,79.73
TXN01199,2023-05-14,CUST0429,PROD030,Perfume 50ml,Beauty,Central,Online,UPI,4,69.99,0.21,55.29,221.16,127.27,93.89
TXN01490,2023-05-15,CUST0242,PROD020,Jump Rope,Sports,East,In-Store,Debit Card,4,14.99,0.19,12.14,48.56,24.47,24.09
TXN01557,2023-05-15,CUST0394,PROD016,Yoga Mat,Sports,South,Online,Cash,3,34.99,0.11,31.14,93.42,60.55,32.87
TXN01311,2023-05-15,CUST0415,PROD011,Air Fryer 5L,Home & Kitchen,Central,Online,Credit Card,5,89.99,0.19,72.89,364.45,188.51,175.94
TXN00011,2023-05-15,CUST0383,PROD008,Casual T-Shirt,Clothing,Central,In-Store,Cash,2,24.99,0.06,23.49,46.98,26.42,20.56
TXN01245,2023-05-16,CUST0452,PROD004,"Tablet 10""",Electronics,North,Online,Credit Card,4,399.99,0.08,367.99,1471.96,714.64,757.32
TXN00394,2023-05-16,CUST0047,PROD003,Smart Watch,Electronics,Central,In-Store,Debit Card,4,249.99,0.12,219.99,879.96,553.47,326.49
TXN00853,2023-05-16,CUST0265,PROD018,Resistance Bands,Sports,East,In-Store,Debit Card,3,19.99,0.15,16.99,50.97,30.7,20.27
TXN01818,2023-05-16,CUST0154,PROD022,Python Crash Course,Books,North,Online,Cash,3,39.99,0.21,31.59,94.77,46.87,47.9
TXN00242,2023-05-17,CUST0489,PROD012,Coffee Maker,Home & Kitchen,East,In-Store,Cash,1,69.99,0.07,65.09,65.09,32.36,32.73
TXN01752,2023-05-17,CUST0476,PROD007,Slim Jeans,Clothing,Central,In-Store,Debit Card,2,59.99,0.15,50.99,101.98,57.53,44.45
TXN01640,2023-05-17,CUST0043,PROD008,Casual T-Shirt,Clothing,West,Mobile App,Credit Card,3,24.99,0.14,21.49,64.47,35.31,29.16
TXN00277,2023-05-17,CUST0408,PROD007,Slim Jeans,Clothing,West,Online,UPI,5,59.99,0.13,52.19,260.95,159.97,100.98
TXN01040,2023-05-17,CUST0478,PROD010,Sneakers,Clothing,West,In-Store,UPI,1,99.99,0.09,90.99,90.99,50.41,40.58
TXN00347,2023-05-18,CUST0376,PROD025,ML for Beginners,Books,North,Online,UPI,3,29.99,0.04,28.79,86.37,41.06,45.31
TXN01987,2023-05-18,CUST0405,PROD007,Slim Jeans,Clothing,West,Online,Debit Card,2,59.99,0.17,49.79,99.58,59.54,40.04
TXN00882,2023-05-18,CUST0458,PROD021,Data Science Handbook,Books,West,In-Store,Credit Card,4,49.99,0.14,42.99,171.96,96.41,75.55
TXN01079,2023-05-18,CUST0325,PROD027,Moisturizer SPF30,Beauty,South,Mobile App,UPI,5,29.99,0.05,28.49,142.45,82.04,60.41
TXN01896,2023-05-18,CUST0262,PROD020,Jump Rope,Sports,South,In-Store,UPI,1,14.99,0.06,14.09,14.09,6.76,7.33
TXN01366,2023-05-19,CUST0442,PROD026,Vitamin C Serum,Beauty,North,Online,Credit Card,4,34.99,0.16,29.39,117.56,55.99,61.57
TXN01308,2023-05-19,CUST0143,PROD029,Hair Dryer,Beauty,Central,In-Store,UPI,1,59.99,0.01,59.39,59.39,36.66,22.73
TXN01754,2023-05-19,CUST0415,PROD021,Data Science Handbook,Books,West,Online,Credit Card,2,49.99,0.02,48.99,97.98,58.6,39.38
TXN00149,2023-05-20,CUST0111,PROD014,Knife Set,Home & Kitchen,Central,Online,UPI,4,44.99,0.12,39.59,158.36,85.26,73.1
TXN01770,2023-05-20,CUST0263,PROD007,Slim Jeans,Clothing,North,Mobile App,Cash,1,59.99,0.08,55.19,55.19,26.73,28.46
TXN01820,2023-05-21,CUST0275,PROD004,"Tablet 10""",Electronics,Central,In-Store,Credit Card,1,399.99,0.24,303.99,303.99,185.58,118.41
TXN01315,2023-05-21,CUST0186,PROD023,Business Analytics,Books,East,Mobile App,UPI,3,44.99,0.14,38.69,116.07,53.13,62.94
TXN01760,2023-05-21,CUST0128,PROD009,Winter Coat,Clothing,East,Online,Net Banking,2,149.99,0.05,142.49,284.98,148.38,136.6
TXN01980,2023-05-21,CUST0195,PROD010,Sneakers,Clothing,North,Mobile App,Credit Card,2,99.99,0.01,98.99,197.98,113.47,84.51
TXN00137,2023-05-21,CUST0320,PROD001,"Laptop Pro 15""",Electronics,Central,Mobile App,UPI,3,1199.99,0.15,1019.99,3059.97,1417.18,1642.79
TXN00160,2023-05-21,CUST0303,PROD009,Winter Coat,Clothing,North,In-Store,Cash,1,149.99,0.12,131.99,131.99,76.06,55.93
TXN01565,2023-05-21,CUST0014,PROD009,Winter Coat,Clothing,West,Online,Debit Card,1,149.99,0.06,140.99,140.99,67.82,73.17
TXN00230,2023-05-21,CUST0148,PROD029,Hair Dryer,Beauty,North,Mobile App,Cash,3,59.99,0.12,52.79,158.37,89.02,69.35
TXN00330,2023-05-21,CUST0048,PROD007,Slim Jeans,Clothing,East,In-Store,Credit Card,3,59.99,0.04,57.59,172.77,109.98,62.79
TXN01666,2023-05-22,CUST0365,PROD023,Business Analytics,Books,South,In-Store,Credit Card,1,44.99,0.11,40.04,40.04,24.24,15.8
TXN00076,2023-05-22,CUST0285,PROD013,Blender Pro,Home & Kitchen,North,Mobile App,Debit Card,3,59.99,0.22,46.79,140.37,82.85,57.52
TXN01253,2023-05-22,CUST0159,PROD028,Lipstick Set,Beauty,South,Online,Cash,3,39.99,0.1,35.99,107.97,57.6,50.37
TXN01725,2023-05-23,CUST0224,PROD028,Lipstick Set,Beauty,Central,Mobile App,Net Banking,5,39.99,0.03,38.79,193.95,105.65,88.3
TXN00740,2023-05-23,CUST0008,PROD024,SQL Mastery,Books,West,Mobile App,Debit Card,2,34.99,0.15,29.74,59.48,36.72,22.76
TXN01737,2023-05-23,CUST0202,PROD021,Data Science Handbook,Books,East,In-Store,UPI,2,49.99,0.19,40.49,80.98,37.09,43.89
TXN00095,2023-05-23,CUST0093,PROD021,Data Science Handbook,Books,Central,In-Store,Net Banking,2,49.99,0.12,43.99,87.98,51.05,36.93
TXN00473,2023-05-23,CUST0285,PROD007,Slim Jeans,Clothing,East,Online,Debit Card,5,59.99,0.03,58.19,290.95,133.29,157.66
TXN00789,2023-05-23,CUST0486,PROD028,Lipstick Set,Beauty,Central,In-Store,UPI,1,39.99,0.02,39.19,39.19,24.27,14.92
TXN00694,2023-05-23,CUST0130,PROD016,Yoga Mat,Sports,South,Mobile App,UPI,2,34.99,0.13,30.44,60.88,37.76,23.12
TXN01951,2023-05-23,CUST0042,PROD001,"Laptop Pro 15""",Electronics,East,Mobile App,Cash,4,1199.99,0.13,1043.99,4175.96,2390.38,1785.58
TXN01043,2023-05-24,CUST0487,PROD027,Moisturizer SPF30,Beauty,South,In-Store,Net Banking,1,29.99,0.15,25.49,25.49,15.9,9.59
TXN01549,2023-05-24,CUST0432,PROD029,Hair Dryer,Beauty,East,In-Store,Cash,4,59.99,0.01,59.39,237.56,111.9,125.66
TXN00939,2023-05-24,CUST0349,PROD009,Winter Coat,Clothing,East,Online,Credit Card,1,149.99,0.06,140.99,140.99,64.0,76.99
TXN00970,2023-05-24,CUST0447,PROD023,Business Analytics,Books,South,Mobile App,Cash,2,44.99,0.08,41.39,82.78,38.13,44.65
TXN00689,2023-05-24,CUST0239,PROD026,Vitamin C Serum,Beauty,Central,Online,Cash,2,34.99,0.18,28.69,57.38,31.86,25.52
TXN01084,2023-05-25,CUST0283,PROD024,SQL Mastery,Books,East,Mobile App,Credit Card,1,34.99,0.13,30.44,30.44,17.96,12.48
TXN00845,2023-05-25,CUST0373,PROD017,Dumbbell Set,Sports,South,In-Store,Debit Card,4,79.99,0.21,63.19,252.76,144.08,108.68
TXN01140,2023-05-25,CUST0183,PROD017,Dumbbell Set,Sports,North,Mobile App,UPI,1,79.99,0.06,75.19,75.19,48.22,26.97
TXN01056,2023-05-26,CUST0075,PROD012,Coffee Maker,Home & Kitchen,North,Mobile App,UPI,4,69.99,0.17,58.09,232.36,111.41,120.95
TXN01804,2023-05-26,CUST0017,PROD030,Perfume 50ml,Beauty,West,In-Store,Debit Card,1,69.99,0.12,61.59,61.59,30.47,31.12
TXN00665,2023-05-26,CUST0294,PROD023,Business Analytics,Books,South,Online,Credit Card,3,44.99,0.04,43.19,129.57,76.56,53.01
TXN01442,2023-05-26,CUST0140,PROD026,Vitamin C Serum,Beauty,North,In-Store,Debit Card,5,34.99,0.1,31.49,157.45,76.56,80.89
TXN01838,2023-05-26,CUST0168,PROD018,Resistance Bands,Sports,South,Mobile App,Credit Card,3,19.99,0.1,17.99,53.97,24.57,29.4
TXN01342,2023-05-27,CUST0166,PROD025,ML for Beginners,Books,West,In-Store,Debit Card,5,29.99,0.13,26.09,130.45,82.92,47.53
TXN01699,2023-05-27,CUST0187,PROD029,Hair Dryer,Beauty,North,Mobile App,UPI,2,59.99,0.18,49.19,98.38,58.88,39.5
TXN00161,2023-05-27,CUST0040,PROD003,Smart Watch,Electronics,North,Mobile App,Cash,4,249.99,0.11,222.49,889.96,410.61,479.35
TXN00822,2023-05-27,CUST0331,PROD011,Air Fryer 5L,Home & Kitchen,South,In-Store,Cash,2,89.99,0.21,71.09,142.18,71.57,70.61
TXN00403,2023-05-27,CUST0445,PROD021,Data Science Handbook,Books,Central,In-Store,Net Banking,1,49.99,0.14,42.99,42.99,20.21,22.78
TXN00089,2023-05-28,CUST0362,PROD019,Water Bottle,Sports,East,Mobile App,Net Banking,5,24.99,0.12,21.99,109.95,50.2,59.75
TXN01593,2023-05-28,CUST0395,PROD024,SQL Mastery,Books,North,Mobile App,Credit Card,5,34.99,0.1,31.49,157.45,86.52,70.93
TXN00218,2023-05-28,CUST0038,PROD016,Yoga Mat,Sports,West,Mobile App,Net Banking,5,34.99,0.14,30.09,150.45,78.61,71.84
TXN00608,2023-05-28,CUST0008,PROD001,"Laptop Pro 15""",Electronics,East,Mobile App,Credit Card,2,1199.99,0.24,911.99,1823.98,1158.86,665.12
TXN00115,2023-05-28,CUST0347,PROD018,Resistance Bands,Sports,Central,Online,Credit Card,1,19.99,0.22,15.59,15.59,8.47,7.12
TXN00700,2023-05-28,CUST0475,PROD018,Resistance Bands,Sports,West,In-Store,UPI,2,19.99,0.13,17.39,34.78,18.68,16.1
TXN00235,2023-05-28,CUST0165,PROD009,Winter Coat,Clothing,East,Mobile App,Credit Card,4,149.99,0.12,131.99,527.96,258.64,269.32
TXN00111,2023-05-28,CUST0117,PROD021,Data Science Handbook,Books,North,In-Store,Credit Card,5,49.99,0.02,48.99,244.95,141.15,103.8
TXN01016,2023-05-28,CUST0385,PROD011,Air Fryer 5L,Home & Kitchen,North,Online,UPI,5,89.99,0.2,71.99,359.95,191.85,168.1
TXN01816,2023-05-29,CUST0276,PROD016,Yoga Mat,Sports,West,Online,UPI,4,34.99,0.24,26.59,106.36,60.43,45.93
TXN00231,2023-05-29,CUST0022,PROD019,Water Bottle,Sports,East,Mobile App,Credit Card,3,24.99,0.24,18.99,56.97,34.8,22.17
TXN00237,2023-05-29,CUST0449,PROD004,"Tablet 10""",Electronics,North,Online,UPI,4,399.99,0.05,379.99,1519.96,911.67,608.29
TXN00213,2023-05-29,CUST0485,PROD003,Smart Watch,Electronics,West,Mobile App,Net Banking,4,249.99,0.06,234.99,939.96,441.18,498.78
TXN01598,2023-05-29,CUST0003,PROD001,"Laptop Pro 15""",Electronics,South,Mobile App,UPI,4,1199.99,0.05,1139.99,4559.96,2680.7,1879.26
TXN01291,2023-05-29,CUST0473,PROD006,Running Jacket,Clothing,East,In-Store,UPI,5,79.99,0.14,68.79,343.95,156.33,187.62
TXN00499,2023-05-29,CUST0069,PROD014,Knife Set,Home & Kitchen,West,Mobile App,Cash,2,44.99,0.22,35.09,70.18,39.86,30.32
TXN01628,2023-05-29,CUST0156,PROD015,Cutting Board,Home & Kitchen,North,Mobile App,Debit Card,4,19.99,0.12,17.59,70.36,41.56,28.8
TXN00566,2023-05-29,CUST0057,PROD014,Knife Set,Home & Kitchen,West,Mobile App,Net Banking,2,44.99,0.21,35.54,71.08,34.58,36.5
TXN01255,2023-05-29,CUST0320,PROD004,"Tablet 10""",Electronics,Central,Mobile App,Debit Card,2,399.99,0.12,351.99,703.98,337.94,366.04
TXN01463,2023-05-30,CUST0416,PROD026,Vitamin C Serum,Beauty,West,Mobile App,Credit Card,4,34.99,0.12,30.79,123.16,73.31,49.85
TXN01905,2023-05-30,CUST0485,PROD011,Air Fryer 5L,Home & Kitchen,West,Online,UPI,4,89.99,0.22,70.19,280.76,172.5,108.26
TXN01744,2023-05-30,CUST0327,PROD025,ML for Beginners,Books,South,Online,Cash,2,29.99,0.03,29.09,58.18,34.59,23.59
TXN01062,2023-05-30,CUST0460,PROD017,Dumbbell Set,Sports,South,Online,Debit Card,5,79.99,0.03,77.59,387.95,228.58,159.37
TXN00354,2023-05-30,CUST0289,PROD011,Air Fryer 5L,Home & Kitchen,East,Mobile App,Cash,5,89.99,0.11,80.09,400.45,209.75,190.7
TXN00678,2023-05-30,CUST0200,PROD026,Vitamin C Serum,Beauty,Central,Mobile App,Net Banking,2,34.99,0.17,29.04,58.08,31.4,26.68
TXN00182,2023-05-30,CUST0220,PROD021,Data Science Handbook,Books,North,Mobile App,UPI,5,49.99,0.14,42.99,214.95,127.62,87.33
TXN00958,2023-05-30,CUST0189,PROD022,Python Crash Course,Books,North,Mobile App,Cash,2,39.99,0.12,35.19,70.38,40.16,30.22
TXN01564,2023-05-31,CUST0315,PROD023,Business Analytics,Books,Central,Online,UPI,4,44.99,0.03,43.64,174.56,92.0,82.56
TXN00382,2023-05-31,CUST0066,PROD030,Perfume 50ml,Beauty,South,Mobile App,Credit Card,2,69.99,0.09,63.69,127.38,76.02,51.36
TXN00463,2023-05-31,CUST0232,PROD027,Moisturizer SPF30,Beauty,South,Online,Net Banking,3,29.99,0.1,26.99,80.97,41.99,38.98
TXN01805,2023-05-31,CUST0335,PROD029,Hair Dryer,Beauty,West,In-Store,Debit Card,4,59.99,0.09,54.59,218.36,120.49,97.87
TXN00442,2023-06-01,CUST0136,PROD001,"Laptop Pro 15""",Electronics,West,Online,Credit Card,3,1199.99,0.16,1007.99,3023.97,1637.03,1386.94
TXN00468,2023-06-01,CUST0105,PROD008,Casual T-Shirt,Clothing,Central,Online,UPI,3,24.99,0.04,23.99,71.97,33.28,38.69
TXN01014,2023-06-01,CUST0104,PROD010,Sneakers,Clothing,South,In-Store,Debit Card,1,99.99,0.01,98.99,98.99,51.96,47.03
TXN01169,2023-06-01,CUST0083,PROD021,Data Science Handbook,Books,North,In-Store,Cash,4,49.99,0.02,48.99,195.96,100.48,95.48
TXN01341,2023-06-02,CUST0253,PROD025,ML for Beginners,Books,East,Online,Cash,3,29.99,0.24,22.79,68.37,32.09,36.28
TXN00426,2023-06-02,CUST0212,PROD010,Sneakers,Clothing,North,Online,Debit Card,1,99.99,0.22,77.99,77.99,41.05,36.94
TXN00229,2023-06-02,CUST0395,PROD007,Slim Jeans,Clothing,East,Mobile App,Debit Card,3,59.99,0.14,51.59,154.77,76.61,78.16
TXN00104,2023-06-02,CUST0429,PROD018,Resistance Bands,Sports,Central,Mobile App,Net Banking,5,19.99,0.07,18.59,92.95,41.88,51.07
TXN00278,2023-06-03,CUST0351,PROD019,Water Bottle,Sports,North,Mobile App,Credit Card,5,24.99,0.06,23.49,117.45,69.23,48.22
TXN01484,2023-06-03,CUST0136,PROD015,Cutting Board,Home & Kitchen,Central,Online,UPI,4,19.99,0.13,17.39,69.56,44.54,25.02
TXN01418,2023-06-03,CUST0454,PROD024,SQL Mastery,Books,Central,Mobile App,Cash,5,34.99,0.01,34.64,173.2,95.68,77.52
TXN00716,2023-06-03,CUST0357,PROD010,Sneakers,Clothing,West,Online,UPI,1,99.99,0.24,75.99,75.99,44.24,31.75
TXN01836,2023-06-03,CUST0341,PROD018,Resistance Bands,Sports,South,Mobile App,UPI,1,19.99,0.21,15.79,15.79,7.28,8.51
TXN00780,2023-06-04,CUST0139,PROD023,Business Analytics,Books,East,Online,Cash,3,44.99,0.21,35.54,106.62,62.59,44.03
TXN01032,2023-06-04,CUST0257,PROD009,Winter Coat,Clothing,Central,Mobile App,Net Banking,2,149.99,0.21,118.49,236.98,118.63,118.35
TXN01638,2023-06-04,CUST0195,PROD002,Wireless Earbuds,Electronics,South,In-Store,Net Banking,5,89.99,0.0,89.99,449.95,254.1,195.85
TXN00587,2023-06-05,CUST0040,PROD023,Business Analytics,Books,South,Mobile App,Credit Card,5,44.99,0.01,44.54,222.7,103.35,119.35
TXN01279,2023-06-05,CUST0473,PROD014,Knife Set,Home & Kitchen,West,Online,Net Banking,2,44.99,0.07,41.84,83.68,50.42,33.26
TXN00126,2023-06-05,CUST0253,PROD029,Hair Dryer,Beauty,North,Online,Debit Card,1,59.99,0.03,58.19,58.19,37.2,20.99
TXN00092,2023-06-05,CUST0359,PROD030,Perfume 50ml,Beauty,West,In-Store,Cash,3,69.99,0.11,62.29,186.87,101.61,85.26
TXN00205,2023-06-05,CUST0085,PROD020,Jump Rope,Sports,South,In-Store,Debit Card,1,14.99,0.21,11.84,11.84,6.55,5.29
TXN00298,2023-06-05,CUST0124,PROD026,Vitamin C Serum,Beauty,East,Mobile App,Debit Card,4,34.99,0.17,29.04,116.16,55.51,60.65
TXN00984,2023-06-06,CUST0483,PROD021,Data Science Handbook,Books,North,In-Store,UPI,3,49.99,0.03,48.49,145.47,90.88,54.59
TXN00811,2023-06-06,CUST0059,PROD028,Lipstick Set,Beauty,East,Online,Credit Card,5,39.99,0.02,39.19,195.95,115.14,80.81
TXN00606,2023-06-06,CUST0087,PROD012,Coffee Maker,Home & Kitchen,East,Mobile App,Net Banking,3,69.99,0.09,63.69,191.07,111.03,80.04
TXN00415,2023-06-06,CUST0365,PROD021,Data Science Handbook,Books,East,In-Store,Net Banking,2,49.99,0.06,46.99,93.98,57.42,36.56
TXN00522,2023-06-07,CUST0296,PROD008,Casual T-Shirt,Clothing,East,Mobile App,Net Banking,5,24.99,0.14,21.49,107.45,53.81,53.64
TXN01903,2023-06-07,CUST0209,PROD027,Moisturizer SPF30,Beauty,East,Online,Credit Card,5,29.99,0.14,25.79,128.95,75.29,53.66
TXN01907,2023-06-07,CUST0211,PROD012,Coffee Maker,Home & Kitchen,East,In-Store,Cash,1,69.99,0.17,58.09,58.09,31.6,26.49
TXN00656,2023-06-07,CUST0362,PROD010,Sneakers,Clothing,East,Mobile App,Credit Card,5,99.99,0.1,89.99,449.95,256.04,193.91
TXN00721,2023-06-07,CUST0421,PROD002,Wireless Earbuds,Electronics,North,In-Store,Cash,2,89.99,0.0,89.99,179.98,103.76,76.22
TXN01491,2023-06-07,CUST0218,PROD013,Blender Pro,Home & Kitchen,Central,In-Store,Net Banking,3,59.99,0.21,47.39,142.17,72.94,69.23
TXN00017,2023-06-07,CUST0123,PROD014,Knife Set,Home & Kitchen,North,Online,Cash,1,44.99,0.03,43.64,43.64,22.81,20.83
TXN00040,2023-06-07,CUST0187,PROD015,Cutting Board,Home & Kitchen,North,In-Store,Debit Card,5,19.99,0.04,19.19,95.95,45.62,50.33
TXN00250,2023-06-07,CUST0371,PROD020,Jump Rope,Sports,North,In-Store,UPI,1,14.99,0.14,12.89,12.89,7.53,5.36
TXN00919,2023-06-08,CUST0288,PROD006,Running Jacket,Clothing,North,Mobile App,Cash,5,79.99,0.16,67.19,335.95,203.02,132.93
TXN00557,2023-06-08,CUST0118,PROD022,Python Crash Course,Books,South,Mobile App,UPI,1,39.99,0.16,33.59,33.59,21.06,12.53
TXN00560,2023-06-08,CUST0466,PROD020,Jump Rope,Sports,East,In-Store,Cash,4,14.99,0.13,13.04,52.16,30.14,22.02
TXN00992,2023-06-08,CUST0301,PROD014,Knife Set,Home & Kitchen,South,Mobile App,Net Banking,4,44.99,0.04,43.19,172.76,97.61,75.15
TXN00156,2023-06-08,CUST0382,PROD020,Jump Rope,Sports,East,Online,UPI,4,14.99,0.13,13.04,52.16,27.6,24.56
TXN01396,2023-06-08,CUST0169,PROD009,Winter Coat,Clothing,North,In-Store,UPI,3,149.99,0.13,130.49,391.47,176.6,214.87
TXN00244,2023-06-09,CUST0354,PROD009,Winter Coat,Clothing,North,Mobile App,UPI,5,149.99,0.23,115.49,577.45,362.38,215.07
TXN01660,2023-06-09,CUST0351,PROD016,Yoga Mat,Sports,Central,In-Store,Cash,3,34.99,0.16,29.39,88.17,45.65,42.52
TXN00406,2023-06-09,CUST0144,PROD013,Blender Pro,Home & Kitchen,West,Mobile App,Credit Card,1,59.99,0.08,55.19,55.19,33.6,21.59
TXN00618,2023-06-09,CUST0466,PROD027,Moisturizer SPF30,Beauty,Central,In-Store,Net Banking,4,29.99,0.06,28.19,112.76,54.19,58.57
TXN01580,2023-06-09,CUST0182,PROD029,Hair Dryer,Beauty,South,Mobile App,Net Banking,2,59.99,0.21,47.39,94.78,46.12,48.66
TXN00196,2023-06-10,CUST0333,PROD016,Yoga Mat,Sports,East,Online,Credit Card,5,34.99,0.03,33.94,169.7,88.82,80.88
TXN01072,2023-06-10,CUST0063,PROD010,Sneakers,Clothing,North,Online,Cash,2,99.99,0.0,99.99,199.98,107.88,92.1
TXN01318,2023-06-10,CUST0489,PROD005,USB-C Hub,Electronics,North,In-Store,Debit Card,1,49.99,0.07,46.49,46.49,26.6,19.89
TXN00703,2023-06-10,CUST0281,PROD010,Sneakers,Clothing,North,Mobile App,Credit Card,3,99.99,0.17,82.99,248.97,161.49,87.48
TXN01263,2023-06-10,CUST0258,PROD019,Water Bottle,Sports,East,In-Store,UPI,1,24.99,0.03,24.24,24.24,13.05,11.19
TXN00334,2023-06-10,CUST0189,PROD009,Winter Coat,Clothing,East,Online,Net Banking,1,149.99,0.18,122.99,122.99,57.87,65.12
TXN01172,2023-06-10,CUST0192,PROD022,Python Crash Course,Books,North,Mobile App,Net Banking,4,39.99,0.09,36.39,145.56,90.1,55.46
TXN00448,2023-06-10,CUST0007,PROD004,"Tablet 10""",Electronics,Central,Mobile App,Cash,4,399.99,0.01,395.99,1583.96,795.66,788.3
TXN00793,2023-06-10,CUST0064,PROD019,Water Bottle,Sports,West,Online,Cash,2,24.99,0.13,21.74,43.48,23.11,20.37
TXN00828,2023-06-10,CUST0169,PROD016,Yoga Mat,Sports,Central,Mobile App,Net Banking,2,34.99,0.15,29.74,59.48,35.96,23.52
TXN00464,2023-06-10,CUST0365,PROD025,ML for Beginners,Books,Central,Mobile App,Debit Card,3,29.99,0.21,23.69,71.07,39.77,31.3
TXN00838,2023-06-10,CUST0295,PROD027,Moisturizer SPF30,Beauty,North,Online,Debit Card,1,29.99,0.1,26.99,26.99,15.54,11.45
TXN01400,2023-06-10,CUST0050,PROD016,Yoga Mat,Sports,Central,In-Store,Debit Card,1,34.99,0.11,31.14,31.14,18.44,12.7
TXN01075,2023-06-10,CUST0268,PROD015,Cutting Board,Home & Kitchen,East,Mobile App,Cash,4,19.99,0.03,19.39,77.56,42.51,35.05
TXN00654,2023-06-11,CUST0285,PROD026,Vitamin C Serum,Beauty,Central,Online,Debit Card,5,34.99,0.07,32.54,162.7,96.81,65.89
TXN01673,2023-06-11,CUST0426,PROD001,"Laptop Pro 15""",Electronics,West,Mobile App,Credit Card,3,1199.99,0.14,1031.99,3095.97,1621.56,1474.41
TXN01080,2023-06-11,CUST0404,PROD025,ML for Beginners,Books,West,In-Store,Credit Card,5,29.99,0.04,28.79,143.95,88.43,55.52
TXN01041,2023-06-11,CUST0419,PROD024,SQL Mastery,Books,South,In-Store,Net Banking,3,34.99,0.09,31.84,95.52,59.99,35.53
TXN01833,2023-06-11,CUST0442,PROD028,Lipstick Set,Beauty,West,Online,Debit Card,3,39.99,0.1,35.99,107.97,66.67,41.3
TXN00010,2023-06-11,CUST0109,PROD011,Air Fryer 5L,Home & Kitchen,West,In-Store,Net Banking,2,89.99,0.23,69.29,138.58,78.08,60.5
TXN01448,2023-06-11,CUST0232,PROD002,Wireless Earbuds,Electronics,West,Online,Debit Card,5,89.99,0.09,81.89,409.45,208.15,201.3
TXN00203,2023-06-12,CUST0329,PROD024,SQL Mastery,Books,North,In-Store,Net Banking,4,34.99,0.21,27.64,110.56,51.38,59.18
TXN01997,2023-06-12,CUST0024,PROD030,Perfume 50ml,Beauty,North,Mobile App,UPI,1,69.99,0.06,65.79,65.79,35.21,30.58
TXN01401,2023-06-12,CUST0460,PROD030,Perfume 50ml,Beauty,South,Mobile App,UPI,1,69.99,0.08,64.39,64.39,37.63,26.76
TXN00621,2023-06-12,CUST0430,PROD005,USB-C Hub,Electronics,South,Mobile App,Credit Card,5,49.99,0.24,37.99,189.95,89.98,99.97
TXN01655,2023-06-12,CUST0196,PROD009,Winter Coat,Clothing,South,In-Store,UPI,4,149.99,0.24,113.99,455.96,284.83,171.13
